<NUMBER OF ZONES> 135										
<NUMBER OF NODES> 1067										
<FIRST THRU NODE> 1											
<NUMBER OF LINKS> 2535										
<END OF METADATA>											


~ 	Init node 	Term node 	Capacity 	Length 	Free Flow Time 	B	Power	Speed limit 	Toll 	Type	;
	458.0	454.0	1038.42	2.478265	2.478265	0.383332694	4.4683	0	0	1	;
	458.0	457.0	1672.24	1.555596	1.555596	0.53998596	5.1409	0	0	1	;
	458.0	461.0	149.16	1.96	1.96	0.25	3.6596	0	0	1	;
	461.0	62.0	9999999999.0	2.28	2.28	0.25	0.0	0	0	1	;
	461.0	458.0	149.16	1.96	1.96	0.25	3.6596	0	0	1	;
	462.0	64.0	9999999999.0	1.92	1.92	0.166666667	0.0	0	0	1	;
	462.0	457.0	1796.41	0.574089	0.574089	0.53998596	4.9432	0	0	1	;
	462.0	469.0	1796.41	0.833355	0.833355	0.53998596	4.9432	0	0	1	;
	469.0	62.0	9999999999.0	2.46	2.46	0.166666667	0.0	0	0	1	;
	469.0	462.0	1197.6	0.833355	0.833355	0.53998596	4.9432	0	0	1	;
	469.0	471.0	1197.6	1.592634	1.592634	0.53998596	4.9432	0	0	1	;
	470.0	352.0	2359.88	1.59423	1.59423	0.68998827	6.5856	0	0	1	;
	470.0	471.0	2359.88	1.507272	1.507272	0.68998827	6.5856	0	0	1	;
	471.0	469.0	1197.6	1.592634	1.592634	0.53998596	4.9432	0	0	1	;
	471.0	470.0	2359.88	1.507272	1.507272	0.68998827	6.5856	0	0	1	;
	471.0	472.0	1197.6	1.129659	1.129659	0.53998596	4.9432	0	0	1	;
	471.0	477.0	2359.88	1.260891	1.260891	0.68998827	6.5856	0	0	1	;
	472.0	65.0	9999999999.0	1.0	1.0	0.25	0.0	0	0	1	;
	472.0	471.0	1197.6	1.129659	1.129659	0.53998596	4.9432	0	0	1	;
	472.0	475.0	1197.6	0.666684	0.666684	0.53998596	4.9432	0	0	1	;
	475.0	472.0	1197.6	0.666684	0.666684	0.53998596	4.9432	0	0	1	;
	475.0	476.0	1197.6	3.092673	3.092673	0.53998596	4.9432	0	0	1	;
	476.0	138.0	9999999999.0	2.0	2.0	0.25	0.0	0	0	1	;
	476.0	475.0	1197.6	3.092673	3.092673	0.53998596	4.9432	0	0	1	;
	477.0	153.0	9999999999.0	3.0	3.0	0.25	0.0	0	0	1	;
	477.0	471.0	2359.88	1.260891	1.260891	0.68998827	6.5856	0	0	1	;
	477.0	478.0	630.12	2.17395	2.17395	0.68998827	5.0906	0	0	1	;
	477.0	1065.0	2359.88	2.594247	2.594247	0.68998827	6.5856	0	0	1	;
	478.0	64.0	9999999999.0	1.52	1.52	0.25	0.0	0	0	1	;
	478.0	152.0	9999999999.0	3.96	3.96	0.25	0.0	0	0	1	;
	478.0	477.0	630.12	2.17395	2.17395	0.68998827	5.0906	0	0	1	;
	478.0	479.0	630.12	1.492779	1.492779	0.68998827	5.0906	0	0	1	;
	479.0	151.0	9999999999.0	3.96	3.96	0.25	0.0	0	0	1	;
	479.0	478.0	630.12	1.492779	1.492779	0.68998827	5.0906	0	0	1	;
	479.0	480.0	1821.49	0.594213	0.594213	0.68998827	5.7894	0	0	1	;
	479.0	483.0	1821.49	0.594213	0.594213	0.68998827	5.7894	0	0	1	;
	480.0	63.0	9999999999.0	2.48	2.48	0.25	0.0	0	0	1	;
	480.0	64.0	9999999999.0	3.0	3.0	0.166666667	0.0	0	0	1	;
	480.0	457.0	1672.24	0.759279	0.759279	0.53998596	5.1409	0	0	1	;
	480.0	479.0	1821.49	0.594213	0.594213	0.68998827	5.7894	0	0	1	;
	483.0	63.0	9999999999.0	2.46	2.46	0.166666667	0.0	0	0	1	;
	483.0	479.0	1821.49	0.594213	0.594213	0.68998827	5.7894	0	0	1	;
	483.0	484.0	1821.49	0.536241	0.536241	0.68998827	5.7894	0	0	1	;
	484.0	483.0	1821.49	0.536241	0.536241	0.68998827	5.7894	0	0	1	;
	484.0	485.0	1821.49	0.956538	0.956538	0.68998827	5.7894	0	0	1	;
	485.0	58.0	9999999999.0	2.28	2.28	0.25	0.0	0	0	1	;
	485.0	60.0	9999999999.0	1.8	1.8	0.166666667	0.0	0	0	1	;
	485.0	484.0	1821.49	0.956538	0.956538	0.68998827	5.7894	0	0	1	;
	485.0	486.0	1821.49	0.391311	0.391311	0.68998827	5.7894	0	0	1	;
	486.0	485.0	1821.49	0.391311	0.391311	0.68998827	5.7894	0	0	1	;
	486.0	492.0	1260.24	0.391311	0.391311	0.68998827	5.0906	0	0	1	;
	488.0	489.0	1821.49	0.478269	0.478269	0.68998827	5.7894	0	0	1	;
	488.0	492.0	1821.49	0.86958	0.86958	0.68998827	5.7894	0	0	1	;
	489.0	55.0	9999999999.0	1.62	1.62	0.166666667	0.0	0	0	1	;
	489.0	58.0	9999999999.0	2.16	2.16	0.166666667	0.0	0	0	1	;
	489.0	488.0	1821.49	0.478269	0.478269	0.68998827	5.7894	0	0	1	;
	489.0	490.0	1821.49	0.608706	0.608706	0.68998827	5.7894	0	0	1	;
	490.0	445.0	1672.24	0.314823	0.314823	0.53998596	5.1409	0	0	1	;
	490.0	489.0	1821.49	0.608706	0.608706	0.68998827	5.7894	0	0	1	;
	492.0	486.0	1821.49	0.391311	0.391311	0.68998827	5.7894	0	0	1	;
	492.0	488.0	1821.49	0.86958	0.86958	0.68998827	5.7894	0	0	1	;
	492.0	493.0	1260.24	0.927552	0.927552	0.68998827	5.0906	0	0	1	;
	492.0	543.0	910.75	1.637709	1.637709	0.68998827	5.7894	0	0	1	;
	493.0	55.0	9999999999.0	1.44	1.44	0.166666667	0.0	0	0	1	;
	493.0	492.0	1260.24	0.927552	0.927552	0.68998827	5.0906	0	0	1	;
	493.0	1067.0	1260.24	0.43479	0.43479	0.68998827	5.0906	0	0	1	;
	494.0	495.0	1038.42	0.78261	0.78261	0.383332694	4.4683	0	0	1	;
	494.0	539.0	630.12	0.971031	0.971031	0.68998827	5.0906	0	0	1	;
	494.0	1067.0	1260.24	0.333339	0.333339	0.68998827	5.0906	0	0	1	;
	495.0	494.0	1038.42	0.78261	0.78261	0.383332694	4.4683	0	0	1	;
	495.0	496.0	1197.6	0.222228	0.222228	0.53998596	4.9432	0	0	1	;
	495.0	530.0	519.21	1.017393	1.017393	0.383332694	4.4683	0	0	1	;
	495.0	538.0	598.8	0.592608	0.592608	0.53998596	4.9432	0	0	1	;
	496.0	495.0	1197.6	0.222228	0.222228	0.53998596	4.9432	0	0	1	;
	496.0	497.0	1197.6	2.203761	2.203761	0.53998596	4.9432	0	0	1	;
	497.0	439.0	598.8	0.203709	0.203709	0.53998596	4.9432	0	0	1	;
	497.0	496.0	1197.6	2.203761	2.203761	0.53998596	4.9432	0	0	1	;
	498.0	52.0	9999999999.0	1.44	1.44	0.166666667	0.0	0	0	1	;
	498.0	437.0	1197.6	0.611127	0.611127	0.53998596	4.9432	0	0	1	;
	498.0	499.0	1197.6	0.333342	0.333342	0.53998596	4.9432	0	0	1	;
	499.0	439.0	1038.42	1.121741	1.121741	0.383332694	4.4683	0	0	1	;
	499.0	498.0	1197.6	0.333342	0.333342	0.53998596	4.9432	0	0	1	;
	499.0	500.0	1197.6	0.203709	0.203709	0.53998596	4.9432	0	0	1	;
	499.0	501.0	1038.42	0.573914	0.573914	0.383332694	4.4683	0	0	1	;
	500.0	499.0	1197.6	0.203709	0.203709	0.53998596	4.9432	0	0	1	;
	500.0	528.0	1197.6	0.888912	0.888912	0.53998596	4.9432	0	0	1	;
	501.0	52.0	9999999999.0	1.8	1.8	0.166666667	0.0	0	0	1	;
	501.0	499.0	1038.42	0.573914	0.573914	0.383332694	4.4683	0	0	1	;
	501.0	504.0	1038.42	0.626088	0.626088	0.383332694	4.4683	0	0	1	;
	502.0	49.0	9999999999.0	0.44	0.44	0.25	0.0	0	0	1	;
	502.0	423.0	655.95	0.730436	0.730436	0.383332694	3.5038	0	0	1	;
	502.0	503.0	327.98	0.939132	0.939132	0.383332694	3.5038	0	0	1	;
	503.0	52.0	9999999999.0	1.8	1.8	0.166666667	0.0	0	0	1	;
	503.0	502.0	655.95	0.939132	0.939132	0.383332694	3.5038	0	0	1	;
	503.0	504.0	327.98	0.886958	0.886958	0.383332694	3.5038	0	0	1	;
	504.0	501.0	1038.42	0.626088	0.626088	0.383332694	4.4683	0	0	1	;
	504.0	503.0	655.95	0.886958	0.886958	0.383332694	3.5038	0	0	1	;
	504.0	509.0	1038.42	0.495653	0.495653	0.383332694	4.4683	0	0	1	;
	504.0	510.0	327.98	0.286957	0.286957	0.383332694	3.5038	0	0	1	;
	505.0	421.0	655.95	1.095654	1.095654	0.383332694	3.5038	0	0	1	;
	505.0	506.0	327.98	1.069567	1.069567	0.383332694	3.5038	0	0	1	;
	505.0	509.0	327.98	0.991306	0.991306	0.383332694	3.5038	0	0	1	;
	506.0	505.0	327.98	1.069567	1.069567	0.383332694	3.5038	0	0	1	;
	506.0	507.0	1038.42	0.704349	0.704349	0.383332694	4.4683	0	0	1	;
	506.0	592.0	2384.74	1.92	1.92	0.416666667	5.1644	0	0	1	;
	507.0	506.0	1038.42	0.704349	0.704349	0.383332694	4.4683	0	0	1	;
	507.0	508.0	1038.42	0.469566	0.469566	0.383332694	4.4683	0	0	1	;
	507.0	512.0	1038.42	0.286957	0.286957	0.383332694	4.4683	0	0	1	;
	508.0	66.0	9999999999.0	1.2	1.2	0.166666667	0.0	0	0	1	;
	508.0	507.0	1038.42	0.469566	0.469566	0.383332694	4.4683	0	0	1	;
	508.0	509.0	1038.42	0.443479	0.443479	0.383332694	4.4683	0	0	1	;
	509.0	504.0	1038.42	0.495653	0.495653	0.383332694	4.4683	0	0	1	;
	509.0	505.0	655.95	0.991306	0.991306	0.383332694	3.5038	0	0	1	;
	509.0	508.0	1038.42	0.443479	0.443479	0.383332694	4.4683	0	0	1	;
	509.0	511.0	327.98	0.286957	0.286957	0.383332694	3.5038	0	0	1	;
	510.0	504.0	655.95	0.286957	0.286957	0.383332694	3.5038	0	0	1	;
	510.0	523.0	327.98	0.573914	0.573914	0.383332694	3.5038	0	0	1	;
	511.0	509.0	655.95	0.286957	0.286957	0.383332694	3.5038	0	0	1	;
	511.0	522.0	327.98	1.200002	1.200002	0.383332694	3.5038	0	0	1	;
	512.0	507.0	1038.42	0.286957	0.286957	0.383332694	4.4683	0	0	1	;
	512.0	513.0	1038.42	0.078261	0.078261	0.383332694	4.4683	0	0	1	;
	513.0	66.0	9999999999.0	1.32	1.32	0.166666667	0.0	0	0	1	;
	513.0	512.0	1038.42	0.078261	0.078261	0.383332694	4.4683	0	0	1	;
	513.0	514.0	519.21	1.930438	1.930438	0.383332694	4.4683	0	0	1	;
	514.0	69.0	9999999999.0	1.26	1.26	0.166666667	0.0	0	0	1	;
	514.0	513.0	1038.42	1.930438	1.930438	0.383332694	4.4683	0	0	1	;
	514.0	515.0	1038.42	1.226089	1.226089	0.383332694	4.4683	0	0	1	;
	515.0	73.0	9999999999.0	1.5	1.5	0.166666667	0.0	0	0	1	;
	515.0	514.0	1038.42	1.226089	1.226089	0.383332694	4.4683	0	0	1	;
	515.0	517.0	1038.42	0.78261	0.78261	0.383332694	4.4683	0	0	1	;
	516.0	517.0	2508.36	0.351861	0.351861	0.53998596	5.1409	0	0	1	;
	516.0	608.0	3388.3	0.33994	0.33994	0.588339119	5.5226	0	0	1	;
	517.0	515.0	1038.42	0.78261	0.78261	0.383332694	4.4683	0	0	1	;
	517.0	516.0	3388.3	0.322943	0.322943	0.588339119	5.5226	0	0	1	;
	517.0	518.0	1672.24	0.703722	0.703722	0.53998596	5.1409	0	0	1	;
	518.0	517.0	1672.24	0.703722	0.703722	0.53998596	5.1409	0	0	1	;
	518.0	519.0	1672.24	0.314823	0.314823	0.53998596	5.1409	0	0	1	;
	518.0	548.0	1038.42	0.652175	0.652175	0.383332694	4.4683	0	0	1	;
	519.0	518.0	1672.24	0.314823	0.314823	0.53998596	5.1409	0	0	1	;
	519.0	527.0	1672.24	0.37038	0.37038	0.53998596	5.1409	0	0	1	;
	520.0	73.0	9999999999.0	1.44	1.44	0.166666667	0.0	0	0	1	;
	520.0	521.0	327.98	1.017393	1.017393	0.383332694	3.5038	0	0	1	;
	521.0	68.0	9999999999.0	1.32	1.32	0.166666667	0.0	0	0	1	;
	521.0	69.0	9999999999.0	1.74	1.74	0.166666667	0.0	0	0	1	;
	521.0	520.0	327.98	1.017393	1.017393	0.383332694	3.5038	0	0	1	;
	521.0	522.0	327.98	1.434785	1.434785	0.383332694	3.5038	0	0	1	;
	522.0	66.0	9999999999.0	1.26	1.26	0.166666667	0.0	0	0	1	;
	522.0	511.0	327.98	1.200002	1.200002	0.383332694	3.5038	0	0	1	;
	522.0	521.0	327.98	1.434785	1.434785	0.383332694	3.5038	0	0	1	;
	523.0	66.0	9999999999.0	1.74	1.74	0.166666667	0.0	0	0	1	;
	523.0	67.0	9999999999.0	1.98	1.98	0.166666667	0.0	0	0	1	;
	523.0	510.0	655.95	0.573914	0.573914	0.383332694	3.5038	0	0	1	;
	523.0	524.0	519.21	0.756523	0.756523	0.383332694	4.4683	0	0	1	;
	524.0	523.0	1038.42	0.756523	0.756523	0.383332694	4.4683	0	0	1	;
	524.0	525.0	519.21	1.513046	1.513046	0.383332694	4.4683	0	0	1	;
	525.0	68.0	9999999999.0	0.96	0.96	0.166666667	0.0	0	0	1	;
	525.0	524.0	519.21	1.513046	1.513046	0.383332694	4.4683	0	0	1	;
	525.0	526.0	519.21	1.382611	1.382611	0.383332694	4.4683	0	0	1	;
	526.0	73.0	9999999999.0	2.04	2.04	0.166666667	0.0	0	0	1	;
	526.0	525.0	519.21	1.382611	1.382611	0.383332694	4.4683	0	0	1	;
	526.0	527.0	519.21	0.939132	0.939132	0.383332694	4.4683	0	0	1	;
	527.0	519.0	1672.24	0.37038	0.37038	0.53998596	5.1409	0	0	1	;
	527.0	526.0	519.21	0.939132	0.939132	0.383332694	4.4683	0	0	1	;
	527.0	533.0	1672.24	0.888912	0.888912	0.53998596	5.1409	0	0	1	;
	527.0	549.0	1038.42	1.200002	1.200002	0.383332694	4.4683	0	0	1	;
	528.0	67.0	9999999999.0	1.0	1.0	0.25	0.0	0	0	1	;
	528.0	500.0	1197.6	0.888912	0.888912	0.53998596	4.9432	0	0	1	;
	528.0	529.0	1197.6	0.777798	0.777798	0.53998596	4.9432	0	0	1	;
	529.0	528.0	1197.6	0.777798	0.777798	0.53998596	4.9432	0	0	1	;
	529.0	530.0	1197.6	0.222228	0.222228	0.53998596	4.9432	0	0	1	;
	530.0	495.0	519.21	1.017393	1.017393	0.383332694	4.4683	0	0	1	;
	530.0	529.0	1197.6	0.222228	0.222228	0.53998596	4.9432	0	0	1	;
	530.0	531.0	1197.6	0.796317	0.796317	0.53998596	4.9432	0	0	1	;
	531.0	70.0	9999999999.0	1.14	1.14	0.166666667	0.0	0	0	1	;
	531.0	530.0	1197.6	0.796317	0.796317	0.53998596	4.9432	0	0	1	;
	531.0	532.0	1197.6	0.888912	0.888912	0.53998596	4.9432	0	0	1	;
	532.0	71.0	9999999999.0	1.38	1.38	0.166666667	0.0	0	0	1	;
	532.0	531.0	1197.6	0.888912	0.888912	0.53998596	4.9432	0	0	1	;
	532.0	533.0	1197.6	0.666684	0.666684	0.53998596	4.9432	0	0	1	;
	533.0	527.0	1672.24	0.888912	0.888912	0.53998596	5.1409	0	0	1	;
	533.0	532.0	1197.6	0.666684	0.666684	0.53998596	4.9432	0	0	1	;
	533.0	534.0	1672.24	0.444456	0.444456	0.53998596	5.1409	0	0	1	;
	533.0	582.0	1197.6	1.407444	1.407444	0.53998596	4.9432	0	0	1	;
	534.0	72.0	9999999999.0	0.44	0.44	0.25	0.0	0	0	1	;
	534.0	533.0	1672.24	0.444456	0.444456	0.53998596	5.1409	0	0	1	;
	534.0	535.0	1672.24	0.444456	0.444456	0.53998596	5.1409	0	0	1	;
	535.0	534.0	1672.24	0.444456	0.444456	0.53998596	5.1409	0	0	1	;
	535.0	536.0	598.8	0.592608	0.592608	0.53998596	4.9432	0	0	1	;
	535.0	540.0	1672.24	0.407418	0.407418	0.53998596	5.1409	0	0	1	;
	536.0	71.0	9999999999.0	2.1	2.1	0.166666667	0.0	0	0	1	;
	536.0	535.0	1197.6	0.592608	0.592608	0.53998596	4.9432	0	0	1	;
	536.0	537.0	598.8	0.666684	0.666684	0.53998596	4.9432	0	0	1	;
	537.0	536.0	598.8	0.666684	0.666684	0.53998596	4.9432	0	0	1	;
	537.0	538.0	598.8	0.574089	0.574089	0.53998596	4.9432	0	0	1	;
	538.0	70.0	9999999999.0	2.64	2.64	0.25	0.0	0	0	1	;
	538.0	495.0	598.8	0.592608	0.592608	0.53998596	4.9432	0	0	1	;
	538.0	537.0	598.8	0.574089	0.574089	0.53998596	4.9432	0	0	1	;
	539.0	494.0	630.12	0.971031	0.971031	0.68998827	5.0906	0	0	1	;
	539.0	540.0	630.12	0.898566	0.898566	0.68998827	5.0906	0	0	1	;
	540.0	535.0	1672.24	0.407418	0.407418	0.53998596	5.1409	0	0	1	;
	540.0	539.0	630.12	0.898566	0.898566	0.68998827	5.0906	0	0	1	;
	540.0	541.0	910.75	0.637692	0.637692	0.68998827	5.7894	0	0	1	;
	540.0	579.0	353.73	2.18	2.18	0.5	3.6544	0	0	1	;
	541.0	540.0	910.75	0.637692	0.637692	0.68998827	5.7894	0	0	1	;
	541.0	542.0	910.75	0.826101	0.826101	0.68998827	5.7894	0	0	1	;
	542.0	61.0	9999999999.0	1.12	1.12	0.25	0.0	0	0	1	;
	542.0	541.0	910.75	0.826101	0.826101	0.68998827	5.7894	0	0	1	;
	542.0	543.0	910.75	1.4493	1.4493	0.68998827	5.7894	0	0	1	;
	543.0	492.0	910.75	1.637709	1.637709	0.68998827	5.7894	0	0	1	;
	543.0	542.0	910.75	1.4493	1.4493	0.68998827	5.7894	0	0	1	;
	543.0	544.0	598.8	0.888912	0.888912	0.53998596	4.9432	0	0	1	;
	544.0	60.0	9999999999.0	0.84	0.84	0.25	0.0	0	0	1	;
	544.0	543.0	598.8	0.888912	0.888912	0.53998596	4.9432	0	0	1	;
	544.0	545.0	598.8	0.92595	0.92595	0.53998596	4.9432	0	0	1	;
	545.0	544.0	598.8	0.92595	0.92595	0.53998596	4.9432	0	0	1	;
	545.0	546.0	904.16	5.738134	5.738134	0.916674306	5.3443	0	0	1	;
	546.0	139.0	9999999999.0	2.0	2.0	0.25	0.0	0	0	1	;
	546.0	545.0	904.16	5.738134	5.738134	0.916674306	5.3443	0	0	1	;
	546.0	547.0	2359.88	3.536292	3.536292	0.68998827	6.5856	0	0	1	;
	546.0	1065.0	2359.88	7.014612	7.014612	0.68998827	6.5856	0	0	1	;
	547.0	546.0	2359.88	3.536292	3.536292	0.68998827	6.5856	0	0	1	;
	547.0	566.0	2359.88	2.942079	2.942079	0.68998827	6.5856	0	0	1	;
	548.0	518.0	1038.42	0.652175	0.652175	0.383332694	4.4683	0	0	1	;
	548.0	549.0	519.21	0.886958	0.886958	0.383332694	4.4683	0	0	1	;
	549.0	527.0	1038.42	1.200002	1.200002	0.383332694	4.4683	0	0	1	;
	549.0	548.0	1038.42	0.886958	0.886958	0.383332694	4.4683	0	0	1	;
	549.0	550.0	1038.42	0.600001	0.600001	0.383332694	4.4683	0	0	1	;
	550.0	74.0	9999999999.0	1.86	1.86	0.166666667	0.0	0	0	1	;
	550.0	549.0	1038.42	0.600001	0.600001	0.383332694	4.4683	0	0	1	;
	550.0	551.0	1197.6	0.777798	0.777798	0.53998596	4.9432	0	0	1	;
	551.0	550.0	1197.6	0.777798	0.777798	0.53998596	4.9432	0	0	1	;
	551.0	552.0	1197.6	2.463027	2.463027	0.53998596	4.9432	0	0	1	;
	551.0	581.0	519.21	1.617394	1.617394	0.383332694	4.4683	0	0	1	;
	552.0	76.0	9999999999.0	2.88	2.88	0.166666667	0.0	0	0	1	;
	552.0	551.0	1197.6	2.463027	2.463027	0.53998596	4.9432	0	0	1	;
	552.0	553.0	519.21	0.78261	0.78261	0.383332694	4.4683	0	0	1	;
	553.0	552.0	1038.42	0.78261	0.78261	0.383332694	4.4683	0	0	1	;
	553.0	554.0	598.8	1.833381	1.833381	0.53998596	4.9432	0	0	1	;
	554.0	553.0	1197.6	1.833381	1.833381	0.53998596	4.9432	0	0	1	;
	554.0	555.0	598.8	0.203709	0.203709	0.53998596	4.9432	0	0	1	;
	554.0	575.0	1197.6	0.944469	0.944469	0.53998596	4.9432	0	0	1	;
	555.0	554.0	1796.41	0.203709	0.203709	0.53998596	4.9432	0	0	1	;
	555.0	556.0	598.8	0.55557	0.55557	0.53998596	4.9432	0	0	1	;
	556.0	555.0	1197.6	0.55557	0.55557	0.53998596	4.9432	0	0	1	;
	556.0	557.0	598.8	0.870393	0.870393	0.53998596	4.9432	0	0	1	;
	557.0	556.0	1197.6	0.870393	0.870393	0.53998596	4.9432	0	0	1	;
	557.0	558.0	598.8	0.296304	0.296304	0.53998596	4.9432	0	0	1	;
	557.0	570.0	327.98	1.82609	1.82609	0.383332694	3.5038	0	0	1	;
	558.0	77.0	9999999999.0	2.1	2.1	0.166666667	0.0	0	0	1	;
	558.0	557.0	1197.6	0.296304	0.296304	0.53998596	4.9432	0	0	1	;
	558.0	559.0	1197.6	1.203735	1.203735	0.53998596	4.9432	0	0	1	;
	559.0	79.0	9999999999.0	1.98	1.98	0.166666667	0.0	0	0	1	;
	559.0	558.0	1197.6	1.203735	1.203735	0.53998596	4.9432	0	0	1	;
	559.0	561.0	1197.6	0.851874	0.851874	0.53998596	4.9432	0	0	1	;
	560.0	561.0	2359.88	0.521748	0.521748	0.68998827	6.5856	0	0	1	;
	560.0	631.0	2359.88	1.15944	1.15944	0.68998827	6.5856	0	0	1	;
	561.0	559.0	1197.6	0.851874	0.851874	0.53998596	4.9432	0	0	1	;
	561.0	560.0	2359.88	0.521748	0.521748	0.68998827	6.5856	0	0	1	;
	561.0	562.0	630.12	4.985592	4.985592	0.68998827	5.0906	0	0	1	;
	561.0	567.0	2359.88	1.666695	1.666695	0.68998827	6.5856	0	0	1	;
	562.0	154.0	9999999999.0	2.0	2.0	0.25	0.0	0	0	1	;
	562.0	561.0	630.12	4.985592	4.985592	0.68998827	5.0906	0	0	1	;
	562.0	563.0	519.21	7.252186	7.252186	0.383332694	4.4683	0	0	1	;
	563.0	140.0	9999999999.0	2.0	2.0	0.25	0.0	0	0	1	;
	563.0	562.0	519.21	7.252186	7.252186	0.383332694	4.4683	0	0	1	;
	564.0	140.0	9999999999.0	2.0	2.0	0.25	0.0	0	0	1	;
	564.0	565.0	630.52	2.487252	2.487252	0.916674306	4.9287	0	0	1	;
	565.0	154.0	9999999999.0	6.0	6.0	0.25	0.0	0	0	1	;
	565.0	564.0	630.52	2.487252	2.487252	0.916674306	4.9287	0	0	1	;
	565.0	566.0	630.52	3.676333	3.676333	0.916674306	4.9287	0	0	1	;
	566.0	547.0	2359.88	2.942079	2.942079	0.68998827	6.5856	0	0	1	;
	566.0	565.0	630.52	3.676333	3.676333	0.916674306	4.9287	0	0	1	;
	566.0	567.0	2359.88	0.971031	0.971031	0.68998827	6.5856	0	0	1	;
	566.0	572.0	353.73	2.3	2.3	0.5	3.6544	0	0	1	;
	567.0	561.0	2359.88	1.666695	1.666695	0.68998827	6.5856	0	0	1	;
	567.0	566.0	2359.88	0.971031	0.971031	0.68998827	6.5856	0	0	1	;
	570.0	77.0	9999999999.0	1.74	1.74	0.166666667	0.0	0	0	1	;
	570.0	557.0	327.98	1.82609	1.82609	0.383332694	3.5038	0	0	1	;
	570.0	571.0	327.98	0.600001	0.600001	0.383332694	3.5038	0	0	1	;
	571.0	570.0	327.98	0.600001	0.600001	0.383332694	3.5038	0	0	1	;
	571.0	572.0	327.98	1.330437	1.330437	0.383332694	3.5038	0	0	1	;
	572.0	78.0	9999999999.0	2.08	2.08	0.25	0.0	0	0	1	;
	572.0	566.0	353.73	2.3	2.3	0.5	3.6544	0	0	1	;
	572.0	571.0	327.98	1.330437	1.330437	0.383332694	3.5038	0	0	1	;
	572.0	578.0	353.73	5.04	5.04	0.5	3.6544	0	0	1	;
	575.0	554.0	1197.6	0.944469	0.944469	0.53998596	4.9432	0	0	1	;
	575.0	576.0	1197.6	0.481494	0.481494	0.53998596	4.9432	0	0	1	;
	576.0	76.0	9999999999.0	2.1	2.1	0.166666667	0.0	0	0	1	;
	576.0	575.0	1197.6	0.481494	0.481494	0.53998596	4.9432	0	0	1	;
	576.0	581.0	1197.6	2.574141	2.574141	0.53998596	4.9432	0	0	1	;
	578.0	75.0	9999999999.0	1.52	1.52	0.25	0.0	0	0	1	;
	578.0	572.0	353.73	5.04	5.04	0.5	3.6544	0	0	1	;
	578.0	579.0	353.73	0.94	0.94	0.5	3.6544	0	0	1	;
	579.0	540.0	353.73	2.18	2.18	0.5	3.6544	0	0	1	;
	579.0	578.0	353.73	0.94	0.94	0.5	3.6544	0	0	1	;
	579.0	580.0	327.98	1.956525	1.956525	0.383332694	3.5038	0	0	1	;
	580.0	74.0	9999999999.0	1.68	1.68	0.25	0.0	0	0	1	;
	580.0	579.0	327.98	1.956525	1.956525	0.383332694	3.5038	0	0	1	;
	580.0	581.0	327.98	0.391305	0.391305	0.383332694	3.5038	0	0	1	;
	581.0	551.0	519.21	1.617394	1.617394	0.383332694	4.4683	0	0	1	;
	581.0	576.0	1197.6	2.574141	2.574141	0.53998596	4.9432	0	0	1	;
	581.0	580.0	327.98	0.391305	0.391305	0.383332694	3.5038	0	0	1	;
	581.0	582.0	1197.6	0.574089	0.574089	0.53998596	4.9432	0	0	1	;
	582.0	74.0	9999999999.0	2.16	2.16	0.166666667	0.0	0	0	1	;
	582.0	533.0	1197.6	1.407444	1.407444	0.53998596	4.9432	0	0	1	;
	582.0	581.0	1197.6	0.574089	0.574089	0.53998596	4.9432	0	0	1	;
	583.0	128.0	9999999999.0	2.84	2.84	0.25	0.0	0	0	1	;
	583.0	584.0	353.73	1.82	1.82	0.5	3.6544	0	0	1	;
	583.0	634.0	353.73	2.76	2.76	0.5	3.6544	0	0	1	;
	584.0	129.0	9999999999.0	3.4	3.4	0.25	0.0	0	0	1	;
	584.0	583.0	353.73	1.82	1.82	0.5	3.6544	0	0	1	;
	584.0	585.0	353.73	1.98	1.98	0.5	3.6544	0	0	1	;
	585.0	130.0	9999999999.0	3.8	3.8	0.25	0.0	0	0	1	;
	585.0	584.0	353.73	1.98	1.98	0.5	3.6544	0	0	1	;
	585.0	586.0	353.73	3.22	3.22	0.5	3.6544	0	0	1	;
	586.0	141.0	9999999999.0	2.0	2.0	0.25	0.0	0	0	1	;
	586.0	585.0	353.73	3.22	3.22	0.5	3.6544	0	0	1	;
	587.0	141.0	9999999999.0	2.0	2.0	0.25	0.0	0	0	1	;
	587.0	588.0	1821.49	2.17395	2.17395	0.68998827	5.7894	0	0	1	;
	588.0	130.0	9999999999.0	3.8	3.8	0.25	0.0	0	0	1	;
	588.0	587.0	1821.49	2.17395	2.17395	0.68998827	5.7894	0	0	1	;
	588.0	589.0	1821.49	1.478286	1.478286	0.68998827	5.7894	0	0	1	;
	589.0	129.0	9999999999.0	3.4	3.4	0.25	0.0	0	0	1	;
	589.0	588.0	1821.49	1.478286	1.478286	0.68998827	5.7894	0	0	1	;
	589.0	590.0	1821.49	1.289877	1.289877	0.68998827	5.7894	0	0	1	;
	590.0	128.0	9999999999.0	2.84	2.84	0.25	0.0	0	0	1	;
	590.0	589.0	1821.49	1.289877	1.289877	0.68998827	5.7894	0	0	1	;
	590.0	631.0	1821.49	1.840611	1.840611	0.68998827	5.7894	0	0	1	;
	592.0	81.0	9999999999.0	1.8	1.8	0.166666667	0.0	0	0	1	;
